Okey. Thank you! 🤗	specific
Our pleasure. If you're still having issues after a back up and update, contact us back. We're happy to help.	specific
iPhone Plus	specific
Hi there! What type of device are we working with?	specific
I need the software update urgently. The battery lasts literally half a day	specific
We offer support via Twitter in English. Get help in Spanish here: or join	specific
Hola necesito urgente la actualización de software. La batería me dura literal medio día ‍️	specific
We want to help! DM us and let us know more about the issues you are having.	specific
Hi! What is going on? Has Youtube lost it? What can be done about it? Thanks for the support!	specific
We'd like to get you speaking to our eerts here:	specific
? hello	specific
my Apple TV works fine with my phone, but when playing videos on Mac air it stutters so much &amp; sound is still on Mac not tv?	specific
We've just released iOS . We suggest backing up &amp; updating. Then, test the issue again. Here's how:	specific
Yes it did,	specific
Let us help with your Home button. Did this issue start right after iOS ? Which version of iOS are you running?	specific
MY HOME BUTTON DOESN’T WORK	specific
We're here to help. Meet us in DM and we can check on available options.	specific
Hey ! Last time I downloaded an update my freaking phone gave me hell. Any recommendations?	specific
DM us the specific iOS version you are running currently and we'll continue there.	specific
I can not find an option to get it there. It was just always there when playing.	specific
Just to confirm, this is only happening with Spotify, correct?	specific
The app is still there. But no longer able to control it from the lockscreen.	specific
Thanks for reaching out to us. Are you eeriencing the missing app after restating your device?	specific
After update no spotify on my lock screen?	specific
We want to help you get your battery life back on track. Please DM and we'll look at it together.	specific
I just need to do something about the battery life because it sucks ass	specific
Happy to follow up! Contact us via so we can connect.	specific
Already did that was told we requested to dropped off somewhere different which is completely false.	specific
We apologize for the trouble! Send us a DM with your email address and we'll connect.	specific
you need to correct false charges from a trip in Lexington KY on Saturday. I want my $13 back	specific
We're here to help! Send us a note here, and our team will be in touch.	specific
my driver just drove me to the department of air travel instead of the airport.......... rufkm	specific
We’re here to help, Travis! Send us a note via and we'll be in touch.	specific
I’m not getting your texts.	specific
For more info about UberEats availability click here;	specific
got this threw my door today went to order... sorry we don't deliver to your area! What!!! Why did I get this then!	specific
We have received your DM and will follow up with you there.	specific
wouldn't do this to me	specific
Why is there no phone number ?? I'm literally stranded and now I have to wait for an automated reply this is ridiculous	specific
We're sorry to hear this was your eerience. Can you send us a DM with your email address so we can connect?	specific
Literally stranded because of and because there is no support phone number I have to wait from a message from Smh 🤦‍️	specific
We're sorry to hear this was your eerience, Ray. Please contact us via and we'll be in touch.	specific
hour+ inside an old Altima that smells and has ripped stain seats, with an ineerienced miami driver standards down now applying!	specific
Hi Cade, thanks so much for sending that over. I have sent an email to the Store Manager to look into this for you. /2	specific
Tall lady ft, slim, was on the till about :10, think she had blonde hair. She served the guy after knowing he didn’t queue up like others	specific
Hi Cade, what was my colleagues name? Can you give a description? When were you in our store? - Nick	specific
/3 on the wrong which I really don’t appreciate. This needs to be investigate and I was simply queuing to pay and the guy pushed in	specific
I'm sorry. The earlier flight may not have been available at the time of your scheduled change. *TMT	specific
I checked daily and flight was never offered as an option as I most certainly would have made the adjust on my trip.	specific
